,Date,Clients Buy,Clients Sales,Client Net,NRI Buy,NRI Sales,NRI Net,Proprietary Buy,Proprietary Sales,Proprietary Net,DII Buy,DII Sales,DII Net,Open,High,Low,Close,Text,SA
148,04-08-2011,2052.31,2013.69,38.62,1.37,0.64,0.73,603.64,637.34,-33.7,1177.3,860.8,316.51,17983.86,18032.55,17664.73,17693.18,Using Python to get the BSE Stock Price,0
149,05-08-2011,2146.4,2000.3,146.1,3.46,1.63,1.83,676.08,696.79,-20.7,2911.09,1538.6,1372.48,17350.37,17358.18,16990.91,17305.87,Netural,0
150,08-08-2011,1966.76,1994.55,-27.79,3.47,1.31,2.15,665.55,666.21,-0.66,2620.3,1299.92,1320.37,16907.57,17247.87,16759.45,16990.18,Netural,0
151,09-08-2011,2081.2,2031.93,49.27,1.53,0.41,1.12,781.84,768.93,12.92,3009.88,1596.92,1412.96,16517.87,17135.04,16432,16857.91,Netural,0
152,10-08-2011,1783.41,1753.79,29.63,1.03,0.43,0.6,566.24,618.87,-52.63,1397.75,1107.8,289.95,17244.71,17256.46,17022.25,17130.51,Netural,0
153,11-08-2011,1595.73,1575.78,19.95,0.89,0.83,0.06,494.43,498.35,-3.92,1179.49,913.24,266.25,17056.61,17207.82,17012.95,17059.4,Netural,0
154,12-08-2011,1835.33,1764.54,70.78,2.31,0.95,1.36,575.95,584.89,-8.94,1302.32,1203.3,99.02,17246.88,17246.88,16784.56,16839.63,Netural,0
155,16-08-2011,1446.3,1386.13,60.16,2.74,2.98,-0.24,427.87,469.64,-41.78,908.76,657.09,251.67,17015.99,17035.49,16673.52,16730.94,Netural,0
156,17-08-2011,1528.24,1517.43,10.81,4.89,0.69,4.2,511.46,479.7,31.76,1061.56,892.14,169.43,16782.24,17000.38,16708.98,16840.8,Netural,0
157,18-08-2011,1475.53,1406.08,69.46,4.26,0.28,3.98,460.82,479.85,-19.04,1291.78,961.36,330.42,16910.27,16916.81,16433.31,16469.79,Netural,0
158,19-08-2011,1684.38,1696.52,-12.14,5.46,0.69,4.77,568.37,538.4,29.97,1653.42,1230.17,423.25,16237.78,16287.72,15987.77,16141.67,dlf remains defiant  Stock price holds      ,-0.2263
159,22-08-2011,1329.74,1322.63,7.1,2.47,0.31,2.16,493.27,448.58,44.69,1024.4,881.06,143.34,16155.99,16370.46,16046.48,16341.7,Netural,0
160,23-08-2011,1462.81,1447.82,14.99,2.5,0.35,2.15,463.1,480.61,-17.51,928.39,625.5,302.89,16446.85,16549.21,16213.18,16498.47,Netural,0
161,24-08-2011,1469.32,1388.18,81.13,1.08,0.64,0.44,420.39,451.98,-31.59,1161.68,600.58,561.1,16490.78,16533.22,16253.78,16284.98,Netural,0
162,25-08-2011,1783.6,1712.3,71.3,4.54,0.38,4.16,399.05,399.19,-0.14,1271.59,886.58,385.01,16338.14,16373.84,16104.34,16146.33,Netural,0
163,26-08-2011,1635.53,1604.64,30.89,3.24,0.28,2.96,432.43,482.05,-49.63,1169.39,776.49,392.9,16155.55,16256.38,15765.53,15848.83,Netural,0
164,29-08-2011,1327,1375.36,-48.36,0.47,0.15,0.32,381.03,344.35,36.68,823.88,1149.38,-325.5,16080.74,16462.03,16068.73,16416.33,Netural,0
165,30-08-2011,1898.1,1972.94,-74.84,2.54,1.03,1.5,461.15,445.82,15.33,1283.68,1181.77,101.91,16585.1,16714.7,16443.35,16676.75,Netural,0
166,02-09-2011,1549.38,1627.64,-78.26,0.9,0.35,0.54,396.51,385.43,11.07,906.05,1252.33,-346.29,16963.67,16989.86,16688.06,16821.46,Netural,0
167,05-09-2011,1817.62,1824.93,-7.31,1.61,0.49,1.12,481.96,471.62,10.34,1110.29,963.06,147.23,16678.34,16760.07,16561.46,16713.33,Netural,0
168,06-09-2011,2139.94,2157.3,-17.37,0.75,0.36,0.4,595.76,566.96,28.8,862.48,1277.65,-415.18,16663.73,16894.73,16488.3,16862.81,Netural,0
169,07-09-2011,1955.13,1971.27,-16.14,3.44,0.89,2.55,550.85,542.03,8.82,1224.7,1305.51,-80.82,16922.31,17157.21,16922.31,17065,Netural,0
170,08-09-2011,1943.75,1978.83,-35.08,2.82,0.64,2.17,514.94,502.95,11.99,853.19,1119.8,-266.61,17118.08,17209.66,16987.37,17165.54,Netural,0
171,09-09-2011,2363.64,2291.45,72.19,2.66,1.28,1.37,528.93,555.31,-26.38,1125.2,1040.13,85.06,17189.75,17211.8,16830.95,16866.97,Netural,0
172,12-09-2011,1603.06,1500.94,102.11,0.51,0.44,0.07,451.89,467.87,-15.98,1150.9,722.97,427.93,16668.25,16668.25,16393.04,16501.74,Netural,0
173,13-09-2011,1687.83,1637.49,50.34,0.36,0.74,-0.38,438.05,463.37,-25.32,877.27,756.08,121.19,16618.17,16766.19,16374.68,16467.44,Netural,0
174,14-09-2011,1981.05,2012.47,-31.42,0.68,0.39,0.3,482.92,455.34,27.58,788.79,971.47,-182.68,16522.71,16754.22,16387.38,16709.6,Netural,0
175,15-09-2011,1839.93,1862.16,-22.23,6.22,1.14,5.08,502.39,480.6,21.79,795.5,791.1,4.4,16837.76,16922.4,16545.47,16876.54,Netural,0
176,16-09-2011,1972.03,2034.82,-62.8,8.78,0.76,8.02,552.33,549.36,2.97,1165.58,1126.25,39.33,17047.73,17122.54,16889.58,16933.83,Netural,0
177,19-09-2011,1742.94,1693.16,49.77,1.53,0.54,0.99,399.72,403.45,-3.73,530.65,568.15,-37.49,16865.93,16865.93,16709.41,16745.35,Netural,0
178,20-09-2011,1776.78,1855.29,-78.5,0.54,1.86,-1.32,504.37,457.45,46.92,748.52,1066.21,-317.69,16768.63,17135.44,16758.69,17099.28,Netural,0
179,21-09-2011,1784.24,1807.17,-22.94,0.89,1.05,-0.16,509.86,512.49,-2.63,866.17,881.65,-15.48,17128.83,17191.12,17000.61,17065.15,Netural,0
180,22-09-2011,2059.48,1893.54,165.94,0.9,2.16,-1.27,473.74,560.94,-87.21,1421.47,678,743.47,16827.85,16833.61,16316.03,16361.15,Netural,0
181,23-09-2011,1764.46,1746.43,18.03,2.56,0.34,2.22,648.98,654.76,-5.77,1480.67,715.29,765.38,16222.37,16368.41,16052.47,16162.06,Netural,0
182,26-09-2011,2017.84,2004.35,13.49,0.41,0.39,0.02,659.34,658.36,0.98,1165.51,590.3,575.2,16209.19,16209.19,15801.01,16051.1,Netural,0
183,27-09-2011,1575.07,1647.62,-72.55,0.83,4.79,-3.96,524.79,483.72,41.07,960.76,690.71,270.06,16289.32,16551.65,16282.74,16524.03,Netural,0
184,28-09-2011,1590.04,1559.97,30.07,0.26,1.71,-1.45,500.62,539.49,-38.87,907.32,791.73,115.58,16663.26,16663.26,16363.63,16446.02,PG Electroplast trading on auction   Stock price on BSE is Rs      up Rs    share vs NSE Rs      down Rs     share  what s going on  ,0.5267
185,29-09-2011,1434.97,1409.41,25.56,0.37,0.36,0.01,544.33,478.81,65.53,1058.77,1461.65,-402.88,16387.91,16756.08,16316.66,16698.07,Netural,0
186,30-09-2011,1656.32,1649.51,6.82,0.88,0.65,0.22,548.79,570.56,-21.77,1240.39,723.05,517.34,16599.74,16745.16,16404.78,16453.76,Netural,0
187,03-10-2011,1491.6,1436.59,55,0.72,0.13,0.59,440,438,2,1112.85,817.51,295.34,16255.97,16255.97,16056.33,16151.45,Netural,0
188,04-10-2011,1719.92,1669.45,50.47,0.44,0.22,0.22,578.7,591.47,-12.77,1578.45,1022.64,555.8,16081.77,16202.38,15745.43,15864.86,Netural,0
189,05-10-2011,1372.14,1314.31,57.83,0.71,0.54,0.16,490.72,491.03,-0.32,1153.21,830.81,322.4,15967.72,16044.91,15760.53,15792.41,Netural,0
190,07-10-2011,1328.77,1433.28,-104.51,0.76,0.42,0.33,483.55,453.25,30.3,1211.01,1191.6,19.41,16222.49,16347.48,16148.97,16232.54,Netural,0
191,10-10-2011,1435.89,1493.03,-57.14,0.34,0.29,0.05,529.75,492.76,36.99,1133.52,1170.65,-37.13,16270.07,16595.93,16230.77,16557.23,Netural,0
192,11-10-2011,1601.74,1730.25,-128.51,0.59,0.34,0.26,535.94,545.62,-9.68,1338.5,1230.33,108.16,16668.15,16774.12,16510.71,16536.47,Netural,0
193,12-10-2011,1752.24,1872.04,-119.8,0.31,0.44,-0.13,602,582.87,19.14,1287.4,1393.95,-106.55,16660.43,16987.06,16608.57,16958.39,MT  Cummins Live Stock Price  Share Chart  Quotes  NSE  BSE   Indian      MT  Essar Ports Live Stock Price  Share Chart  Quotes  NSE  BSE   MT  Essar Ports Live Stock Price  Share Chart  Quotes  NSE  BSE  ,0.6808
194,13-10-2011,1674.47,1674.55,-0.08,0.5,0.77,-0.27,576.25,599.24,-22.98,902.87,1160.23,-257.37,17048,17084.07,16854.03,16883.92,Netural,0
195,14-10-2011,1515.36,1535.51,-20.15,0.48,0.77,-0.29,514.82,480.33,34.5,894.46,1132.31,-237.85,16836.83,17112.45,16828.45,17082.69,Netural,0
196,17-10-2011,1668.45,1620.01,48.44,0.1,0.31,-0.21,456.17,476.32,-20.15,634.39,955.8,-321.41,17176.05,17188.55,16928.38,17025.09,Netural,0
197,18-10-2011,1366,1315.83,50.17,0.41,0.7,-0.29,448.31,450.09,-1.79,830.19,963.08,-132.89,16817.38,16824.76,16669.04,16748.29,Netural,0
198,19-10-2011,1760.44,1812.42,-51.97,0.7,0.96,-0.26,527.08,483.63,43.45,763.47,857.93,-94.46,16883.36,17106.99,16874.34,17085.34,Netural,0
199,20-10-2011,1914.59,1669.63,244.96,0.22,0.25,-0.03,490.66,487.52,3.13,719.91,845.18,-125.27,16911.85,16962.06,16744.99,16936.89,Netural,0
200,21-10-2011,1662.19,1638.61,23.58,0.66,0.27,0.39,488.9,486.82,2.07,822.86,749.5,73.36,16975.79,17032.32,16752.21,16785.64,Netural,0
201,24-10-2011,1366.45,1349.44,17.01,0.46,1.01,-0.54,457.61,443.23,14.38,693.32,852.16,-158.84,17011.06,17104.88,16898.6,16939.28,Netural,0
202,25-10-2011,1589.25,1614.87,-25.62,1.17,0.3,0.88,626.29,569.95,56.34,1341.45,2220.91,-879.46,17012.79,17322.13,16900.26,17254.86,Netural,0
203,26-10-2011,585.97,577.08,8.88,0.52,0.08,0.43,156.67,157.48,-0.81,59.84,23.59,36.25,17336.34,17350.49,17273.52,17288.83,Netural,0
204,28-10-2011,1561.8,1758.67,-196.87,0.75,0.7,0.05,578.56,516.63,61.93,1200.25,2278.66,-1078.41,17671.86,17908.13,17671.86,17804.8,Netural,0
205,31-10-2011,1460.21,1449.6,10.62,0.44,0.43,0.01,519.29,516.51,2.78,945.29,1221.65,-276.36,17806.21,17813.11,17668.27,17705.01,Netural,0
206,01-11-2011,1568.13,1480.06,88.06,0.55,0.83,-0.28,454.42,454.57,-0.15,666.56,1239.97,-573.41,17540.55,17661.78,17422.47,17480.83,Historical Daily Stock Prices in Indian Share Markests BSE NSE  Foreign Stock Quotes India Bse Stock Price  India,0.296
207,02-11-2011,1588.3,1592.99,-4.68,0.56,0.34,0.22,474.11,465.44,8.67,736.5,744.29,-7.79,17347.7,17615.92,17337.65,17464.85,Netural,0
208,03-11-2011,1489.04,1512.91,-23.87,2.12,1.99,0.13,450.31,431.66,18.66,973.06,971.15,1.91,17430.69,17527.1,17278.03,17481.93,Netural,0
209,04-11-2011,1613.09,1645.9,-32.82,0.62,0.6,0.02,450.63,439.32,11.31,938.47,867.98,70.49,17674.7,17702.26,17474.39,17562.61,Netural,0
210,08-11-2011,1414.04,1446.17,-32.13,0.5,0.36,0.14,387.51,383.09,4.42,369.26,746.73,-377.47,17593.67,17632.23,17455.22,17569.53,Netural,0
211,09-11-2011,1873.19,1762.44,110.76,0.86,0.42,0.44,503.41,543.69,-40.28,811.92,1343.78,-531.86,17641.98,17658.34,17331.23,17362.1,Netural,0
212,11-11-2011,1713.8,1760.93,-47.13,1.13,0.66,0.46,496.95,489.73,7.22,1045.76,1158.94,-113.18,17187.89,17279.23,17096.84,17192.82,Netural,0
213,14-11-2011,1555.71,1574.87,-19.15,0.63,0.57,0.06,422.62,441.28,-18.66,862.44,871.74,-9.31,17348.52,17391.99,17094.43,17118.74,Netural,0
214,15-11-2011,1556.93,1524.53,32.4,0.59,0.24,0.35,441.65,463.68,-22.03,989.22,783.26,205.96,17081.62,17172.09,16837.56,16882.67,Netural,0
215,16-11-2011,1736.18,1675.12,61.06,0.77,0.34,0.43,522.61,505.22,17.39,1374.11,1096.32,277.79,16872.3,16878.3,16641.65,16775.87,Netural,0
216,17-11-2011,1460.6,1404.85,55.75,0.46,0.28,0.18,445.49,492.16,-46.67,1149.83,778.24,371.6,16754.68,16807.15,16408.5,16461.71,Netural,0
217,18-11-2011,1616.29,1579.18,37.11,1.04,0.3,0.74,518.73,505.42,13.31,1375.06,994.67,380.39,16387.7,16396.69,16164.99,16371.51,Netural,0
218,21-11-2011,1205.93,1163.86,42.07,1.18,0.13,1.06,386.45,431.82,-45.37,1351.35,755.8,595.55,16297.03,16297.03,15900.3,15946.1,Netural,0
219,22-11-2011,1278.72,1303.06,-24.35,0.39,0.7,-0.31,423.72,423.54,0.17,1814.54,749.03,1065.51,15995.69,16212.95,15970.11,16065.42,Emerging stocks at discount lure investors,0
220,23-11-2011,1335.77,1277.01,58.77,0.89,1.13,-0.24,412.69,438.56,-25.87,1794.71,868.55,926.16,15969.6,15969.6,15478.69,15699.97,Netural,0
221,24-11-2011,1315.97,1322.37,-6.4,0.47,0.16,0.32,445.89,428.11,17.78,1908.66,860.91,1047.75,15715.81,15901.3,15479.97,15858.49,Netural,0
222,25-11-2011,1421.43,1421.31,0.12,0.85,0.33,0.52,448.33,482.56,-34.23,1763.47,726.92,1036.56,15781.25,15891.05,15645.78,15695.43,Netural,0
223,28-11-2011,1164.45,1213.17,-48.72,0.46,0.54,-0.08,395.19,362.61,32.59,1075.94,768.64,307.31,15890.8,16186.68,15888.28,16167.13,Netural,0
224,29-11-2011,1304.62,1284.33,20.29,0.57,0.36,0.21,418.42,448.71,-30.29,1172.69,811.46,361.23,16210.37,16210.37,15952.54,16008.34,Netural,0
225,30-11-2011,1304.51,1298.51,6,0.27,0.29,-0.03,423.11,427.18,-4.07,1942.65,2136.47,-193.82,15868.96,16179.56,15849.57,16123.46,Netural,0
226,01-12-2011,1257.69,1306.36,-48.68,0.36,0.29,0.07,434.87,398.48,36.39,907.86,1620.94,-713.08,16555.93,16718.11,16430.61,16483.45,Netural,0
227,02-12-2011,1307.42,1425.79,-118.37,0.39,0.54,-0.15,484.91,428.1,56.81,838.13,945.66,-107.53,16493.98,16888.84,16428.66,16846.83,Netural,0
228,05-12-2011,1238.66,1255.1,-16.44,0.79,0.73,0.06,387.93,386.18,1.75,650.91,613.24,37.67,16812.3,16863.1,16691.21,16805.33,Netural,0
229,07-12-2011,2236.48,2247.14,-10.66,0.61,1.38,-0.76,467.4,452,15.4,911.3,1101.41,-190.1,16830.04,17003.71,16781.62,16877.06,Netural,0
230,08-12-2011,1316.37,1241.38,74.99,0.55,0.67,-0.12,440.15,480.97,-40.83,845.47,1042.98,-197.51,16819.74,16847.82,16421.55,16488.24,Netural,0
231,09-12-2011,1280.35,1218.2,62.15,0.47,0.48,-0.01,459.15,458.33,0.82,985.02,869.81,115.21,16258.44,16382.57,16142.32,16213.46,Netural,0
232,12-12-2011,1217.42,1118.13,99.28,0.49,1.06,-0.58,423.74,468.07,-44.34,1116.61,950.32,166.3,16354.96,16360.32,15839.96,15870.35,Netural,0
233,13-12-2011,1205.86,1207.59,-1.73,0.59,0.42,0.16,457.85,451.78,6.08,1251.49,769.56,481.93,15778.62,16079.38,15771.59,16002.51,Netural,0
234,14-12-2011,1218.42,1203.08,15.34,0.39,0.37,0.02,452.03,476.84,-24.81,1022.94,573.35,449.58,15963.75,16133.41,15855.12,15881.14,Netural,0
235,15-12-2011,1287.28,1276.73,10.55,0.52,0.24,0.28,490.19,479.81,10.38,986.71,938.62,48.09,15739.05,15908.02,15596.22,15836.47,Online Swift Payments Ind Swift Laboratories Live Stock Price  Share Chart  Quotes  NSE  BSE,0.5859
236,16-12-2011,1436.16,1407.79,28.37,0.7,0.64,0.06,510.86,556.69,-45.83,1159.08,823.78,335.3,15868.78,16068.9,15425.2,15491.35,Netural,0
237,19-12-2011,1142.05,1110.15,31.9,0.89,0.17,0.72,440.51,423.9,16.61,1138.83,1120.23,18.6,15440.1,15440.1,15190.74,15379.34,MT  Godrej Industries Live Stock Price  Share Chart  Quotes  NSE  BSE    ,0.296
238,20-12-2011,1219.11,1180.85,38.26,0.42,0.31,0.11,457.99,463.64,-5.65,1053.82,867.1,186.72,15436.12,15448.13,15135.86,15175.08,Netural,0
239,21-12-2011,1210.48,1251.14,-40.66,0.17,0.55,-0.37,489.65,434.41,55.24,1019.65,1152.91,-133.26,15487.75,15727.31,15377.04,15685.21,Netural,0
240,22-12-2011,1275.23,1291.32,-16.09,0.49,0.38,0.11,484.8,471.49,13.3,1045.8,816.06,229.74,15546.66,15834.63,15472.7,15813.36,Netural,0
241,23-12-2011,1228.65,1193.22,35.43,0.48,0.22,0.27,424.94,441.94,-17,651.02,729.57,-78.55,15863.43,15911.23,15671.28,15738.7,Netural,0
242,26-12-2011,888.5,873.89,14.61,0.29,0.33,-0.04,290.69,275.96,14.72,435.94,554.92,-118.99,15782.17,15998.44,15761.18,15970.75,Japan  India stocks up in light post Christmas trading,0
243,27-12-2011,839.14,825.57,13.57,0.28,0.26,0.02,273.82,284.78,-10.96,497.22,592.51,-95.29,15983.98,16049.12,15799.63,15873.95,Netural,0
244,28-12-2011,868.48,840.76,27.71,0.24,0.64,-0.4,280.9,285.11,-4.21,532.14,628.63,-96.49,15854.36,15887.8,15666.46,15727.85,BRIC decade ends with record outflows as growth slows,0.3818
245,29-12-2011,1004.12,915.85,88.27,0.22,0.43,-0.2,314.3,330.22,-15.91,996.86,673.79,323.08,15658.94,15724.6,15515.44,15543.93,Netural,0
246,30-12-2011,999.63,955.16,44.47,0.55,0.03,0.52,314.13,339.39,-25.25,853.68,587.08,266.6,15583.55,15694.05,15406.93,15454.92,Netural,0
247,02-01-2012,920.71,926.21,-5.5,0.5,0.11,0.4,333.82,327.71,6.11,579.04,494.7,84.34,15534.67,15542.85,15358.02,15517.92,Netural,0
248,03-01-2012,1214.97,1299.18,-84.2,0.23,0.54,-0.32,426.6,408.57,18.03,988.27,781.76,206.51,15640.56,15970.31,15640.56,15939.36,Netural,0
249,04-01-2012,1473.26,1461.53,11.73,0.39,0.26,0.13,508.66,519.74,-11.08,856.02,939.43,-83.41,15967.49,16004.69,15822.32,15882.64,Netural,0
250,05-01-2012,1269.47,1266.36,3.11,0.36,0.36,0,437.15,444.64,-7.5,795.65,1084.86,-289.21,15893.07,15980.17,15809.31,15857.08,Fat pigs means pork rally bust t SZKI Maruti Suzuki Ind Ltd    stock price  dipped    on the BSE during day trade to Rs          ,0
251,06-01-2012,1284.76,1275.12,9.64,0.35,0.27,0.08,484.26,464.74,19.52,618.95,817.83,-198.88,15789.08,16001.31,15664.91,15867.73,Sensex Live            Change                   bse stock price,0
252,07-01-2012,309.43,304.55,4.89,0.03,0.05,-0.02,56.33,59.39,-3.06,1.79,7.88,-6.09,15893.3,15900.3,15835.29,15848.8,Netural,0
253,09-01-2012,1334.26,1310.54,23.72,0.53,0.28,0.24,465.14,457.56,7.57,583.75,554.49,29.26,15840.22,15871.51,15678.3,15814.72,Sensex Live            Change                   bse live stock price Sensex Live            Change                   intraday stock price Sensex Live            Change                   nifty stock price,0.4019
254,10-01-2012,1606.72,1684.31,-77.59,0.45,0.94,-0.49,569.64,505.9,63.74,1122.85,1237.96,-115.11,15898.32,16180.97,15898.32,16165.09,sensex stock price,0
255,11-01-2012,1795.9,1794.41,1.49,0.59,0.68,-0.09,596.16,599.02,-2.86,967.78,1149.96,-182.17,16222.37,16244.7,16127.77,16175.86,Netural,0
256,12-01-2012,1738.56,1694.84,43.72,0.49,0.62,-0.13,653.8,609.11,44.69,944.07,1940.98,-996.91,16117.19,16178.58,15962.59,16037.51,Netural,0
257,13-01-2012,1763.11,1783.37,-20.25,1.21,0.62,0.59,633.03,617.11,15.93,1198.43,1375.69,-177.26,16144.57,16257.34,16049.78,16154.62,Netural,0
258,16-01-2012,1439.15,1432.61,6.54,0.62,1.22,-0.59,508.41,500.8,7.62,649.83,879.38,-229.55,16086.74,16214.36,16037.6,16189.36,Have you seen Blue Circle Services  It s a BSE listed company whose stock price increased some   x in a year  Or am I seeing it wrong  ,-0.25
259,17-01-2012,1716.1,1781.39,-65.29,2.32,0.65,1.67,607.83,594.84,12.99,1292.91,1722.14,-429.23,16270.87,16501.38,16270.87,16466.05,MT  Sumeet Industries Live Stock Price  Share Chart  Quotes  NSE  BSE ,0.296
260,18-01-2012,1709.6,1681.51,28.09,2.16,0.3,1.86,586.4,589.19,-2.8,884.51,1474.78,-590.27,16502.42,16517.96,16384.48,16451.47,Netural,0
261,19-01-2012,1622.51,1677.05,-54.53,0.35,0.52,-0.18,575.78,540.33,35.45,1087.26,1333.85,-246.59,16573.87,16662.06,16572.1,16643.74,Netural,0
262,20-01-2012,1762.61,1806.14,-43.53,1.69,1.3,0.39,675.03,656.54,18.49,1221.68,1836.47,-614.8,16745.01,16788.48,16611.71,16739.01,Netural,0
263,23-01-2012,1435.21,1361.95,73.26,0.58,1.11,-0.53,548.91,526.72,22.19,873.05,1311.53,-438.48,16667.02,16784,16659.32,16751.73,Shree Cement Live Stock Price  Share Chart  Quotes  NSE  BSE     MT  Sical Logistics Live Stock Price  Share Chart  Quotes  NSE  BSE   ,0.5267
264,24-01-2012,3540.83,3589.92,-49.09,0.71,4.1,-3.38,767.79,732.38,35.41,1391.98,1654.63,-262.65,16806.72,17050.32,16770.01,16995.77,Netural,0
265,25-01-2012,1784.5,1813.87,-29.37,1.23,2.69,-1.46,679.42,643.04,36.38,1162.31,1874.31,-712,17068.85,17130.24,17016.69,17077.18,wow stock price up by     pts            BSE n by   pts          ,0.5859
266,27-01-2012,1697.45,1783.33,-85.88,0.67,1.68,-1.01,617.63,596.84,20.79,1036.66,1745.12,-708.47,17201.33,17258.97,17106.57,17233.98,Netural,0
267,30-01-2012,1719.65,1615.98,103.67,0.55,1.18,-0.63,569.88,593.46,-23.59,772.39,1306.08,-533.69,17138.04,17138.04,16828.33,16863.3,Netural,0
268,31-01-2012,1793.67,1850.63,-56.96,0.92,0.47,0.45,695.07,624.61,70.46,1299.94,1541.2,-241.26,16965.58,17238.99,16965.58,17193.55,Netural,0
269,01-02-2012,2235.39,3634.85,-1399.46,0.78,0.52,0.26,857.14,784.73,72.4,1734.93,1767.22,-32.29,17179.64,17327.21,17061.55,17300.58,Netural,0
270,02-02-2012,2253.01,2326.87,-73.86,1.44,2.11,-0.66,917.63,942.44,-24.81,1488.05,2141.19,-653.15,17438.07,17504.25,17308.28,17431.85,Netural,0
271,03-02-2012,1897.23,1933.86,-36.63,1.12,0.83,0.28,712.97,646.51,66.46,1016.04,1931.62,-915.58,17444.25,17630.53,17382.7,17604.96,Textile Surat Surat Textile Mills Stock Price  Share Price  Live BSE NSE  Surat,0.296
272,06-02-2012,2107.91,2132.13,-24.22,2.05,2.33,-0.27,723.05,716.5,6.55,1378.21,1561.33,-183.12,17741.91,17829.72,17595.1,17707.31,Netural,0
273,07-02-2012,2193.81,2172.37,21.44,1.35,1.52,-0.18,810.16,785.45,24.71,916.16,1770.62,-854.46,17813.74,17832.04,17582.49,17622.45,Sensex Live            Change                  stock price nse ,0
274,08-02-2012,2320.55,2358.37,-37.82,0.6,0.92,-0.32,886.65,828.68,57.97,1512.31,1936.77,-424.46,17631.69,17809.21,17579.59,17707.32,Netural,0
275,09-02-2012,2182.61,2169.35,13.26,1.55,0.56,0.99,862.43,780.1,82.33,964.39,2001.97,-1037.59,17647.8,17879.46,17609.43,17830.75,Netural,0
276,10-02-2012,2325.7,2323.75,1.94,2,1.13,0.87,892.15,877.74,14.41,1335.59,1384.89,-49.3,17817.59,17890.11,17627.14,17748.69,Netural,0
277,13-02-2012,1957.03,1950.82,6.21,0.99,0.84,0.14,788.34,730.54,57.8,832.72,1430.03,-597.31,17761.7,17849.64,17665.89,17772.84,Netural,0
278,14-02-2012,2273.18,2356.8,-83.62,1.16,1.06,0.09,841.19,788.95,52.24,1109.31,1517.95,-408.64,17767.46,17890.33,17742.58,17848.57,Netural,0
279,15-02-2012,2557.69,2786.88,-229.18,0.97,2.26,-1.29,1001.77,928.76,73.01,2183.94,2497.41,-313.47,18000.3,18231.35,18000.3,18202.41,Netural,0
280,16-02-2012,2439.05,2407.63,31.43,1.1,1.43,-0.33,920.32,911.24,9.08,1383.42,1773.74,-390.32,18163.05,18182.78,18043.32,18153.99,Netural,0
281,17-02-2012,2885.98,2909.9,-23.92,2.84,3.03,-0.18,1092.02,1056.15,35.86,2419.64,2642.71,-223.07,18331.2,18423.06,18234.56,18289.35,Netural,0
282,21-02-2012,2261.28,2272.86,-11.58,0.95,0.94,0.01,841.41,798.23,43.18,1233.78,2477.93,-1244.15,18303.73,18470.86,18293.8,18428.61,Bse and nse nse   bse NSE BSE Share Stock Price Exchange Nifty Sexsex India Live EOD ,0.5994
283,22-02-2012,2585.2,2415.18,170.02,1.01,0.92,0.09,961.05,1007.48,-46.43,1215.07,2547.97,-1332.9,18490.87,18523.78,18095.81,18145.25,Netural,0
284,23-02-2012,2048.28,1983.21,65.07,1.89,2.37,-0.47,870.85,827.13,43.72,1453.7,2094.63,-640.93,18127.35,18249.53,18005.28,18078.5,Netural,0
285,24-02-2012,1917.5,1866.57,50.92,0.82,0.68,0.14,797.88,773.82,24.06,1055.99,1892.7,-836.7,18079.01,18198.15,17848.93,17923.57,Netural,0
286,27-02-2012,1671.87,1561.56,110.31,2.38,3.71,-1.34,689.9,697.17,-7.27,1206.72,1905.86,-699.14,17975.19,17975.19,17381.64,17445.75,Netural,0
287,28-02-2012,1825.41,1851.54,-26.12,0.39,0.49,-0.1,744.48,694.99,49.49,1283.87,1871.08,-587.22,17545.11,17776.82,17530.44,17731.12,Netural,0
288,29-02-2012,2201.92,2179.67,22.25,1.45,2.3,-0.84,900.78,874,26.78,1113.77,1544.84,-431.07,17919.93,18001.35,17677.97,17752.68,Netural,0
289,01-03-2012,1912.5,1864.14,48.36,2.32,1.49,0.83,743.45,747.52,-4.07,998.54,1008.51,-9.96,17714.62,17717.53,17463.27,17583.97,Netural,0
290,02-03-2012,2158.84,2151.33,7.5,1.18,0.8,0.38,714.04,716.75,-2.71,994.28,1064.76,-70.48,17661.39,17731.88,17504.38,17636.8,Netural,0
291,03-03-2012,444.28,445.54,-1.26,0.1,0.12,-0.02,76.8,72.68,4.12,5.46,10.33,-4.86,17648.47,17676.83,17617.88,17636.99,stocks bse nse Gujarat Gas  BG stake sale to keep the stock price in check  Gujarat Gas  BG stake sale to keep the stock price in check  Gujarat Gas  BG stake sale to keep the stock price in check ,0
292,05-03-2012,1630.27,1561.65,68.62,1.48,0.7,0.78,595.16,634.21,-39.05,827.42,1085.75,-258.33,17598.42,17598.42,17312.3,17362.87,Sensex Live            Change                   bse live stock price  Sensex Live            Change                  market stock price,0
